"","id","interviewer","ORDER","TTO_BLOCK","DCE_BLOCK","STATE_ID","value","reversed","state_A","state_B","method","flagged","timing","wt","d_mo2","d_mo3","d_mo4","d_mo5","d_sc2","d_sc3","d_sc4","d_sc5","d_ua2","d_ua3","d_ua4","d_ua5","d_pd2","d_pd3","d_pd4","d_pd5","d_ad2","d_ad3","d_ad4","d_ad5","n45"
"1702",2022135,8,4,7,23,55,1,0,42122,31325,"DCE",0,2022,0.77647418973087,0,0,-1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"1704",2022135,8,2,7,23,71,0,0,45531,14334,"DCE",0,2022,0.77647418973087,-1,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,1,1,1,0,0
"1706",2022135,8,6,7,23,144,1,0,51214,45153,"DCE",0,2022,0.77647418973087,0,0,0,-1,1,1,1,1,-1,0,0,0,1,1,1,1,0,0,-1,0,0
"17081",2022135,8,5,7,23,174,1,1,14312,15351,"DCE",0,2022,0.77647418973087,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-1,0,0,0,0
"17102",2022135,8,1,7,23,183,0,1,44551,21335,"DCE",0,2022,0.77647418973087,0,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,1,1,1,1,0
"17271",2022136,9,7,2,8,37,1,0,14552,55325,"DCE",0,2022,1.01643237584391,1,1,1,1,0,0,0,1,0,0,-1,-1,0,-1,-1,-1,0,1,1,1,0
"172910",2022136,9,4,2,8,58,0,0,51114,41253,"DCE",0,2022,1.01643237584391,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,-1,0,0
"17311",2022136,9,5,2,8,59,1,1,13413,25235,"DCE",0,2022,1.01643237584391,1,0,0,0,0,0,1,1,0,-1,-1,0,1,1,0,0,0,0,1,1,0
"17332",2022136,9,3,2,8,110,1,1,52244,25145,"DCE",0,2022,1.01643237584391,0,-1,-1,-1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
"1735",2022136,9,1,2,8,117,1,0,45533,14444,"DCE",0,2022,1.01643237584391,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,1,0,0
"1737",2022136,9,2,2,8,154,1,0,51552,35513,"DCE",0,2022,1.01643237584391,0,0,-1,-1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0
"1739",2022136,9,6,2,8,187,0,1,12121,21111,"DCE",0,2022,1.01643237584391,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"1756",2022138,12,2,4,23,36,1,0,11512,22241,"DCE",0,2022,1.18888489938546,1,0,0,0,1,0,0,0,0,-1,-1,-1,1,1,1,0,-1,0,0,0,0
"1758",2022138,12,7,4,23,53,1,1,51325,34345,"DCE",0,2022,1.18888489938546,0,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"17601",2022138,12,4,4,23,55,0,1,31325,42122,"DCE",0,2022,1.18888489938546,0,0,1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0
"17622",2022138,12,5,4,23,71,0,0,45531,14334,"DCE",0,2022,1.18888489938546,-1,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,1,1,1,0,0
"17649",2022138,12,6,4,23,144,0,1,45153,51214,"DCE",0,2022,1.18888489938546,0,0,0,1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,0,0,1,0,0
"17661",2022138,12,1,4,23,174,1,1,14312,15351,"DCE",0,2022,1.18888489938546,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-1,0,0,0,0
"17682",2022138,12,3,4,23,183,1,0,21335,44551,"DCE",0,2022,1.18888489938546,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,-1,-1,-1,-1,0
"17852",2022139,6,1,2,9,43,1,0,25312,41532,"DCE",0,2022,0.818795338750959,0,1,1,0,-1,-1,-1,-1,0,0,1,1,1,1,0,0,0,0,0,0,0
"1787",2022139,6,6,2,9,48,0,0,41315,15121,"DCE",0,2022,0.818795338750959,-1,-1,-1,0,1,1,1,1,-1,-1,0,0,1,0,0,0,-1,-1,-1,-1,0
"1789",2022139,6,5,2,9,85,0,0,44351,24415,"DCE",0,2022,0.818795338750959,0,-1,-1,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1,1,1,1,0
"1791",2022139,6,7,2,9,90,1,1,32253,24145,"DCE",0,2022,0.818795338750959,0,-1,0,0,0,1,1,0,-1,0,0,0,0,0,0,-1,0,0,1,1,0
"17931",2022139,6,4,2,9,133,0,1,35525,51424,"DCE",0,2022,0.818795338750959,0,0,1,1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0
"17951",2022139,6,3,2,9,137,1,0,23552,32244,"DCE",0,2022,0.818795338750959,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,1,1,0,0
"17972",2022139,6,2,2,9,176,1,1,31131,13222,"DCE",0,2022,0.818795338750959,-1,-1,0,0,1,1,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,0
"18141",2022141,9,1,4,15,35,0,0,55335,53442,"DCE",0,2022,1.01643237584391,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,1,0,0,-1,-1,-1,0
"18166",2022141,9,6,4,15,40,1,1,42133,45542,"DCE",0,2022,1.01643237584391,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,-1,0,0,0
"18181",2022141,9,5,4,15,56,1,0,12151,35543,"DCE",0,2022,1.01643237584391,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,-1,1,1,0,0,0
"1820",2022141,9,4,4,15,84,0,0,43245,34324,"DCE",0,2022,1.01643237584391,0,0,-1,0,0,0,1,0,0,1,0,0,0,-1,-1,0,0,0,0,-1,0
"1822",2022141,9,2,4,15,139,1,1,11324,13515,"DCE",0,2022,1.01643237584391,0,0,0,0,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,1,0
"1824",2022141,9,7,4,15,161,0,1,24253,41312,"DCE",0,2022,1.01643237584391,0,1,1,0,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-1,0,-1,0,0,0
"1826",2022141,9,3,4,15,190,0,1,21211,11121,"DCE",0,2022,1.01643237584391,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
"18432",2022142,6,3,8,5,7,1,0,12145,15344,"DCE",0,2022,0.847153479446021,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0
"184510",2022142,6,5,8,5,24,1,0,33424,41542,"DCE",0,2022,0.847153479446021,0,0,1,0,-1,-1,0,0,0,0,0,1,0,1,1,0,0,-1,-1,0,0
"18471",2022142,6,2,8,5,81,1,0,35521,43355,"DCE",0,2022,0.847153479446021,0,0,1,0,0,0,-1,-1,0,0,-1,-1,0,1,1,1,1,1,1,1,0
"18492",2022142,6,4,8,5,88,1,0,44323,21525,"DCE",0,2022,0.847153479446021,0,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"18516",2022142,6,6,8,5,152,0,0,52155,45231,"DCE",0,2022,0.847153479446021,0,0,0,-1,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0
"18531",2022142,6,7,8,5,166,0,0,33443,54133,"DCE",0,2022,0.847153479446021,0,0,1,1,0,0,1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0
"1855",2022142,6,1,8,5,189,1,0,11211,22111,"DCE",0,2022,0.847153479446021,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"18722",2022143,9,3,5,2,21,0,0,52132,21534,"DCE",0,2022,0.778146554926541,0,-1,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
"1874",2022143,9,7,5,2,41,0,1,35124,31331,"DCE",0,2022,0.778146554926541,0,0,0,0,-1,-1,-1,-1,1,1,0,0,0,1,0,0,-1,-1,-1,0,-1
"1876",2022143,9,6,5,2,68,0,1,55524,42255,"DCE",0,2022,0.778146554926541,0,0,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,1,0,0,0,1,0
"18782",2022143,9,1,5,2,79,1,1,11141,23235,"DCE",0,2022,0.778146554926541,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0
"18809",2022143,9,4,5,2,98,0,1,54253,34412,"DCE",0,2022,0.778146554926541,0,0,-1,-1,0,0,0,0,0,1,1,0,-1,-1,-1,-1,0,-1,0,0,0
"18821",2022143,9,5,5,2,149,1,1,14422,35312,"DCE",0,2022,0.778146554926541,1,1,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0
"18842",2022143,9,2,5,2,181,0,1,31234,13553,"DCE",0,2022,0.778146554926541,-1,-1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,-1,0,0
"19012",2022144,6,4,1,5,7,1,0,12145,15344,"DCE",0,2022,1.15828187623075,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0
"190310",2022144,6,3,1,5,24,1,0,33424,41542,"DCE",0,2022,1.15828187623075,0,0,1,0,-1,-1,0,0,0,0,0,1,0,1,1,0,0,-1,-1,0,0
"1905",2022144,6,1,1,5,81,1,0,35521,43355,"DCE",0,2022,1.15828187623075,0,0,1,0,0,0,-1,-1,0,0,-1,-1,0,1,1,1,1,1,1,1,0
"1907",2022144,6,2,1,5,88,1,0,44323,21525,"DCE",0,2022,1.15828187623075,0,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"1909",2022144,6,6,1,5,152,1,1,45231,52155,"DCE",0,2022,1.15828187623075,0,0,0,1,0,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,0
"1911",2022144,6,7,1,5,166,1,1,54133,33443,"DCE",0,2022,1.15828187623075,0,0,-1,-1,0,0,-1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"19132",2022144,6,5,1,5,189,1,1,22111,11211,"DCE",0,2022,1.15828187623075,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19302",2022145,9,3,1,13,29,0,0,44134,22352,"DCE",0,2022,0.616946395561154,0,-1,-1,0,0,-1,-1,0,1,1,0,0,0,0,1,1,0,-1,-1,0,0
"19323",2022145,9,2,1,13,60,1,1,35433,42243,"DCE",0,2022,0.616946395561154,0,0,1,0,0,-1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0
"19341",2022145,9,5,1,13,94,1,0,22512,55313,"DCE",0,2022,0.616946395561154,0,1,1,1,0,1,1,1,0,0,-1,-1,0,0,0,0,0,1,0,0,0
"19362",2022145,9,1,1,13,102,1,0,15534,43454,"DCE",0,2022,0.616946395561154,1,1,1,0,0,0,-1,-1,0,0,0,-1,0,0,1,1,0,0,0,0,0
"19381",2022145,9,4,1,13,119,1,1,22521,55153,"DCE",0,2022,0.616946395561154,0,1,1,1,0,1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,0,0,0
"1940",2022145,9,6,1,13,125,1,0,21235,12243,"DCE",0,2022,0.616946395561154,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0
"1942",2022145,9,7,1,13,158,0,1,41115,12521,"DCE",0,2022,0.616946395561154,-1,-1,-1,0,1,0,0,0,1,1,1,1,1,0,0,0,-1,-1,-1,-1,0
"1959",2022146,6,5,8,3,31,1,0,51311,32154,"DCE",0,2022,0.863954295788032,0,0,-1,-1,1,0,0,0,-1,-1,0,0,1,1,1,1,1,1,1,0,0
"1961",2022146,6,4,8,3,70,1,1,43342,34355,"DCE",0,2022,0.863954295788032,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"19631",2022146,6,3,8,3,80,0,1,24424,14333,"DCE",0,2022,0.863954295788032,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,-1,0,0
"19652",2022146,6,2,8,3,115,0,0,22453,13442,"DCE",0,2022,0.863954295788032,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
"19679",2022146,6,7,8,3,136,1,1,22422,41552,"DCE",0,2022,0.863954295788032,0,1,1,0,-1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"19691",2022146,6,1,8,3,150,1,1,54225,45115,"DCE",0,2022,0.863954295788032,0,0,0,-1,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0
"19712",2022146,6,6,8,3,194,0,1,22211,12112,"DCE",0,2022,0.863954295788032,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
"19882",2022147,9,5,6,10,46,0,0,35321,53215,"DCE",0,2022,0.863954295788032,0,0,1,1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,1,1,1,1,0
"1990",2022147,9,3,6,10,47,0,0,24453,41331,"DCE",0,2022,0.863954295788032,0,1,1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,-1,0,0,0
"1992",2022147,9,1,6,10,51,0,1,13114,21423,"DCE",0,2022,0.863954295788032,1,0,0,0,-1,-1,0,0,1,1,1,0,1,0,0,0,0,0,-1,0,0
"1994",2022147,9,6,6,10,52,1,1,22421,51331,"DCE",0,2022,0.863954295788032,0,1,1,1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
"1996",2022147,9,4,6,10,103,0,0,35235,42325,"DCE",0,2022,0.863954295788032,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0
"19981",2022147,9,2,6,10,171,1,1,35452,22544,"DCE",0,2022,0.863954295788032,0,-1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,-1,0,1,1,0,0
"20001",2022147,9,7,6,10,182,1,0,51131,35353,"DCE",0,2022,0.863954295788032,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"20172",2022150,6,4,1,21,4,1,0,13111,11215,"DCE",0,2022,0.616946395561154,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"201910",2022150,6,6,1,21,15,0,1,53313,13251,"DCE",0,2022,0.616946395561154,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,1,1,1,1,-1,-1,0,0,0
"20211",2022150,6,7,1,21,83,0,1,33441,44234,"DCE",0,2022,0.616946395561154,0,0,1,0,0,0,1,0,0,-1,-1,0,0,0,-1,0,1,1,1,0,0
"20232",2022150,6,5,1,21,118,1,0,21522,25324,"DCE",0,2022,0.616946395561154,0,0,0,0,1,1,1,1,0,0,-1,-1,0,0,0,0,0,1,1,0,0
"2025",2022150,6,1,1,21,128,0,0,45515,34433,"DCE",0,2022,0.616946395561154,0,0,-1,0,0,0,0,-1,0,0,0,-1,1,1,0,0,0,0,-1,-1,0
"2027",2022150,6,3,1,21,145,0,0,43525,23444,"DCE",0,2022,0.616946395561154,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,-1,0
"2029",2022150,6,2,1,21,175,0,0,42153,53151,"DCE",0,2022,0.616946395561154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
"2046",2022151,12,3,7,19,1,1,0,35231,53554,"DCE",0,2022,0.805869134340328,0,0,1,1,0,0,-1,-1,0,1,1,1,0,0,1,1,1,1,1,0,0
"2048",2022151,12,7,7,19,20,0,1,54255,42421,"DCE",0,2022,0.805869134340328,0,0,0,-1,0,-1,-1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0
"20501",2022151,12,5,7,19,38,0,0,54423,32314,"DCE",0,2022,0.805869134340328,0,0,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0
"20522",2022151,12,1,7,19,99,1,1,12411,23233,"DCE",0,2022,0.805869134340328,1,0,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,1,0,0,-1
"20549",2022151,12,2,7,19,153,0,1,11155,22123,"DCE",0,2022,0.805869134340328,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1
"20561",2022151,12,4,7,19,159,1,1,55141,21445,"DCE",0,2022,0.805869134340328,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,1,1,1,1,0
"2058",2022151,12,6,7,19,178,1,1,24511,54454,"DCE",0,2022,0.805869134340328,0,1,1,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0
"2075",2022156,5,6,3,2,21,0,0,52132,21534,"DCE",0,2022,0.778146554926541,0,-1,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
"2077",2022156,5,1,3,2,41,1,0,31331,35124,"DCE",0,2022,0.778146554926541,0,0,0,0,1,1,1,1,-1,-1,0,0,0,-1,0,0,1,1,1,0,1
"2079",2022156,5,4,3,2,68,0,1,55524,42255,"DCE",0,2022,0.778146554926541,0,0,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,1,0,0,0,1,0
"2081",2022156,5,7,3,2,79,1,1,11141,23235,"DCE",0,2022,0.778146554926541,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0
"20833",2022156,5,3,3,2,98,1,0,34412,54253,"DCE",0,2022,0.778146554926541,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1,1,1,0,1,0,0,0
"20851",2022156,5,2,3,2,149,1,1,14422,35312,"DCE",0,2022,0.778146554926541,1,1,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0
"2087",2022156,5,5,3,2,181,1,1,31234,13553,"DCE",0,2022,0.778146554926541,-1,-1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,-1,0,0
"21042",2022157,10,1,6,1,16,0,0,35554,55211,"DCE",0,2022,1.06850378941814,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
"210610",2022157,10,3,6,1,64,0,1,25554,43141,"DCE",0,2022,1.06850378941814,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0
"21081",2022157,10,4,6,1,69,1,1,11444,31135,"DCE",0,2022,1.06850378941814,1,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,0,1,0
"2110",2022157,10,6,6,1,95,0,1,22251,25515,"DCE",0,2022,1.06850378941814,0,0,0,0,0,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,0
"2112",2022157,10,2,6,1,120,1,0,42441,21415,"DCE",0,2022,1.06850378941814,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,1,1,1,1,0
"2114",2022157,10,7,6,1,143,1,0,22411,43133,"DCE",0,2022,1.06850378941814,0,1,1,0,0,1,0,0,-1,-1,-1,0,1,1,0,0,1,1,0,0,0
"21162",2022157,10,5,6,1,170,0,1,53314,33225,"DCE",0,2022,1.06850378941814,0,0,-1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0
"21332",2022158,12,6,10,11,6,0,0,15244,44241,"DCE",0,2022,0.980296332403499,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
"213510",2022158,12,5,10,11,32,0,1,53242,44151,"DCE",0,2022,0.980296332403499,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0
"21371",2022158,12,3,10,11,78,0,1,22331,22413,"DCE",0,2022,0.980296332403499,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,1,1,0,0,1
"21392",2022158,12,2,10,11,126,0,1,35533,41424,"DCE",0,2022,0.980296332403499,0,0,1,0,-1,-1,-1,-1,0,0,0,-1,0,-1,0,0,0,0,1,0,0
"21411",2022158,12,1,10,11,162,1,1,23144,42452,"DCE",0,2022,0.980296332403499,0,1,1,0,0,-1,0,0,1,1,1,0,0,0,0,1,0,-1,-1,0,0
"21431",2022158,12,7,10,11,165,1,0,53422,42525,"DCE",0,2022,0.980296332403499,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"2145",2022158,12,4,10,11,177,1,0,23122,12415,"DCE",0,2022,0.980296332403499,-1,0,0,0,0,-1,0,0,1,1,1,0,-1,0,0,0,0,1,1,1,1
"21622",2022159,6,6,6,10,46,1,0,35321,53215,"DCE",0,2022,0.77647418973087,0,0,1,1,0,0,-1,-1,0,-1,0,0,-1,0,0,0,1,1,1,1,0
"2164",2022159,6,4,6,10,47,1,1,41331,24453,"DCE",0,2022,0.77647418973087,0,-1,-1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
"2166",2022159,6,1,6,10,51,1,1,13114,21423,"DCE",0,2022,0.77647418973087,1,0,0,0,-1,-1,0,0,1,1,1,0,1,0,0,0,0,0,-1,0,0
"21682",2022159,6,3,6,10,52,0,0,51331,22421,"DCE",0,2022,0.77647418973087,0,-1,-1,-1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
"21705",2022159,6,2,6,10,103,0,0,35235,42325,"DCE",0,2022,0.77647418973087,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0
"21721",2022159,6,5,6,10,171,1,0,22544,35452,"DCE",0,2022,0.77647418973087,0,1,0,0,0,1,1,1,0,0,0,-1,0,0,0,1,0,-1,-1,0,0
"21742",2022159,6,7,6,10,182,0,1,35353,51131,"DCE",0,2022,0.77647418973087,0,0,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0
"21912",2022160,5,2,6,6,19,1,0,13432,13245,"DCE",0,2022,0.865815075082483,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,1,1,1,0
"21933",2022160,5,7,6,6,66,0,0,24314,43222,"DCE",0,2022,0.865815075082483,0,1,1,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,-1,-1,0,0
"2195",2022160,5,4,6,6,72,0,0,51354,41335,"DCE",0,2022,0.865815075082483,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0
"2197",2022160,5,5,6,6,73,1,1,25522,43244,"DCE",0,2022,0.865815075082483,0,1,1,0,0,0,-1,-1,0,-1,-1,-1,0,1,1,0,0,1,1,0,0
"2199",2022160,5,3,6,6,82,1,1,12551,12253,"DCE",0,2022,0.865815075082483,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1,0,0,0
"22011",2022160,5,1,6,6,131,0,1,52254,23513,"DCE",0,2022,0.865815075082483,0,-1,-1,-1,0,1,0,0,0,1,1,1,-1,-1,-1,-1,0,0,-1,0,0
"22032",2022160,5,6,6,6,173,1,1,44322,54121,"DCE",0,2022,0.865815075082483,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0
"22202",2022161,6,6,5,1,16,0,0,35554,55211,"DCE",0,2022,0.618275170803366,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
"222210",2022161,6,2,5,1,64,0,1,25554,43141,"DCE",0,2022,0.618275170803366,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0
"2224",2022161,6,7,5,1,69,0,0,31135,11444,"DCE",0,2022,0.618275170803366,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,-1,0
"22262",2022161,6,1,5,1,95,1,1,22251,25515,"DCE",0,2022,0.618275170803366,0,0,0,0,0,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,0
"2228",2022161,6,5,5,1,120,0,1,21415,42441,"DCE",0,2022,0.618275170803366,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,-1,-1,0
"2230",2022161,6,4,5,1,143,0,1,43133,22411,"DCE",0,2022,0.618275170803366,0,-1,-1,0,0,-1,0,0,1,1,1,0,-1,-1,0,0,-1,-1,0,0,0
"2232",2022161,6,3,5,1,170,0,0,33225,53314,"DCE",0,2022,0.618275170803366,0,0,1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0
"2249",2022162,12,5,9,23,36,0,0,11512,22241,"DCE",0,2022,0.944626702488553,1,0,0,0,1,0,0,0,0,-1,-1,-1,1,1,1,0,-1,0,0,0,0
"2251",2022162,12,7,9,23,53,1,1,51325,34345,"DCE",0,2022,0.944626702488553,0,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"22531",2022162,12,4,9,23,55,1,0,42122,31325,"DCE",0,2022,0.944626702488553,0,0,-1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"22552",2022162,12,3,9,23,71,1,0,45531,14334,"DCE",0,2022,0.944626702488553,-1,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,1,1,1,0,0
"22574",2022162,12,6,9,23,144,0,0,51214,45153,"DCE",0,2022,0.944626702488553,0,0,0,-1,1,1,1,1,-1,0,0,0,1,1,1,1,0,0,-1,0,0
"22591",2022162,12,2,9,23,174,1,1,14312,15351,"DCE",0,2022,0.944626702488553,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-1,0,0,0,0
"22612",2022162,12,1,9,23,183,1,0,21335,44551,"DCE",0,2022,0.944626702488553,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,-1,-1,-1,-1,0
"22781",2022164,5,3,10,11,6,0,0,15244,44241,"DCE",0,2022,1.13094695110568,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
"2280",2022164,5,5,10,11,32,0,0,44151,53242,"DCE",0,2022,1.13094695110568,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,1,0,0,0,0
"2282",2022164,5,7,10,11,78,0,0,22413,22331,"DCE",0,2022,1.13094695110568,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0,0,-1
"2284",2022164,5,6,10,11,126,1,0,41424,35533,"DCE",0,2022,1.13094695110568,0,0,-1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,-1,0,0
"22861",2022164,5,2,10,11,162,1,0,42452,23144,"DCE",0,2022,1.13094695110568,0,-1,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,1,1,0,0
"22881",2022164,5,1,10,11,165,0,1,42525,53422,"DCE",0,2022,1.13094695110568,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,0
"22901",2022164,5,4,10,11,177,0,1,12415,23122,"DCE",0,2022,1.13094695110568,1,0,0,0,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1
"23071",2022165,9,3,5,7,26,1,0,23551,43135,"DCE",0,2022,0.805869134340328,0,1,1,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,1,1,1,1,0
"23091",2022165,9,2,5,7,30,1,1,31343,51255,"DCE",0,2022,0.805869134340328,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,1,0
"23111",2022165,9,1,5,7,77,1,0,11352,31413,"DCE",0,2022,0.805869134340328,1,1,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0,0,0
"2313",2022165,9,4,5,7,114,1,0,25212,32443,"DCE",0,2022,0.805869134340328,0,1,0,0,0,-1,-1,-1,0,1,1,0,1,1,1,0,0,1,0,0,0
"2315",2022165,9,7,5,7,132,0,1,13342,43412,"DCE",0,2022,0.805869134340328,1,1,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,0,0
